,Año,Clave_Ent,Entidad,Cve. Municipio,Municipio,Tipo de delito,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
334702,2016,28,Tamaulipas,28035,San Fernando,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334800,2016,28,Tamaulipas,28036,San Nicolás,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334898,2016,28,Tamaulipas,28037,Soto la Marina,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
334996,2016,28,Tamaulipas,28038,Tampico,Abuso sexual,0,0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,2.0,0.0,4.0
335094,2016,28,Tamaulipas,28039,Tula,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335192,2016,28,Tamaulipas,28040,Valle Hermoso,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
335290,2016,28,Tamaulipas,28041,Victoria,Abuso sexual,0,0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,2.0,0.0,2.0
335388,2016,28,Tamaulipas,28042,Villagrán,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335486,2016,28,Tamaulipas,28043,Xicoténcatl,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
335584,2016,29,Tlaxcala,29001,Amaxac de Guerrero,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335682,2016,29,Tlaxcala,29002,Apetatitlán de Antonio Carvajal,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335780,2016,29,Tlaxcala,29003,Atlangatepec,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335878,2016,29,Tlaxcala,29004,Atltzayanca,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335976,2016,29,Tlaxcala,29005,Apizaco,Abuso sexual,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336074,2016,29,Tlaxcala,29006,Calpulalpan,Abuso sexual,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336172,2016,29,Tlaxcala,29007,El Carmen Tequexquitla,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336270,2016,29,Tlaxcala,29008,Cuapiaxtla,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336368,2016,29,Tlaxcala,29009,Cuaxomulco,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336466,2016,29,Tlaxcala,29010,Chiautempan,Abuso sexual,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336564,2016,29,Tlaxcala,29011,Muñoz de Domingo Arenas,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336662,2016,29,Tlaxcala,29012,Españita,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336760,2016,29,Tlaxcala,29013,Huamantla,Abuso sexual,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336858,2016,29,Tlaxcala,29014,Hueyotlipan,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336956,2016,29,Tlaxcala,29015,Ixtacuixtla de Mariano Matamoros,Abuso sexual,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337054,2016,29,Tlaxcala,29016,Ixtenco,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337152,2016,29,Tlaxcala,29017,Mazatecochco de José María Morelos,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337250,2016,29,Tlaxcala,29018,Contla de Juan Cuamatzi,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337348,2016,29,Tlaxcala,29019,Tepetitla de Lardizábal,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337446,2016,29,Tlaxcala,29020,Sanctórum de Lázaro Cárdenas,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337544,2016,29,Tlaxcala,29021,Nanacamilpa de Mariano Arista,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337642,2016,29,Tlaxcala,29022,Acuamanala de Miguel Hidalgo,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337740,2016,29,Tlaxcala,29023,Natívitas,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337838,2016,29,Tlaxcala,29024,Panotla,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337936,2016,29,Tlaxcala,29025,San Pablo del Monte,Abuso sexual,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
338034,2016,29,Tlaxcala,29026,Santa Cruz Tlaxcala,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338132,2016,29,Tlaxcala,29027,Tenancingo,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338230,2016,29,Tlaxcala,29028,Teolocholco,Abuso sexual,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
338328,2016,29,Tlaxcala,29029,Tepeyanco,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338426,2016,29,Tlaxcala,29030,Terrenate,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338524,2016,29,Tlaxcala,29031,Tetla de la Solidaridad,Abuso sexual,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338622,2016,29,Tlaxcala,29032,Tetlatlahuca,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338720,2016,29,Tlaxcala,29033,Tlaxcala,Abuso sexual,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0
338818,2016,29,Tlaxcala,29034,Tlaxco,Abuso sexual,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338916,2016,29,Tlaxcala,29035,Tocatlán,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339014,2016,29,Tlaxcala,29036,Totolac,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339112,2016,29,Tlaxcala,29037,Ziltlaltépec de Trinidad Sánchez Santos,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339210,2016,29,Tlaxcala,29038,Tzompantepec,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339308,2016,29,Tlaxcala,29039,Xaloztoc,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339406,2016,29,Tlaxcala,29040,Xaltocan,Abuso sexual,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339504,2016,29,Tlaxcala,29041,Papalotla de Xicohténcatl,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339602,2016,29,Tlaxcala,29042,Xicohtzinco,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
339700,2016,29,Tlaxcala,29043,Yauhquemehcan,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339798,2016,29,Tlaxcala,29044,Zacatelco,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339896,2016,29,Tlaxcala,29045,Benito Juárez,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339994,2016,29,Tlaxcala,29046,Emiliano Zapata,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340092,2016,29,Tlaxcala,29047,Lázaro Cárdenas,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340190,2016,29,Tlaxcala,29048,La Magdalena Tlaltelulco,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
340288,2016,29,Tlaxcala,29049,San Damián Texóloc,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340386,2016,29,Tlaxcala,29050,San Francisco Tetlanohcan,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340484,2016,29,Tlaxcala,29051,San Jerónimo Zacualpan,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340582,2016,29,Tlaxcala,29052,San José Teacalco,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340680,2016,29,Tlaxcala,29053,San Juan Huactzinco,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340778,2016,29,Tlaxcala,29054,San Lorenzo Axocomanitla,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340876,2016,29,Tlaxcala,29055,San Lucas Tecopilco,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340974,2016,29,Tlaxcala,29056,Santa Ana Nopalucan,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341072,2016,29,Tlaxcala,29057,Santa Apolonia Teacalco,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341170,2016,29,Tlaxcala,29058,Santa Catarina Ayometla,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341268,2016,29,Tlaxcala,29059,Santa Cruz Quilehtla,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341366,2016,29,Tlaxcala,29060,Santa Isabel Xiloxoxtla,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341464,2016,30,Veracruz de Ignacio de la Llave,30001,Acajete,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341562,2016,30,Veracruz de Ignacio de la Llave,30002,Acatlán,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341660,2016,30,Veracruz de Ignacio de la Llave,30003,Acayucan,Abuso sexual,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
341758,2016,30,Veracruz de Ignacio de la Llave,30004,Actopan,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341856,2016,30,Veracruz de Ignacio de la Llave,30005,Acula,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341954,2016,30,Veracruz de Ignacio de la Llave,30006,Acultzingo,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342052,2016,30,Veracruz de Ignacio de la Llave,30007,Camarón de Tejeda,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342150,2016,30,Veracruz de Ignacio de la Llave,30008,Alpatláhuac,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342248,2016,30,Veracruz de Ignacio de la Llave,30009,Alto Lucero de Gutiérrez Barrios,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342346,2016,30,Veracruz de Ignacio de la Llave,30010,Altotonga,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342444,2016,30,Veracruz de Ignacio de la Llave,30011,Alvarado,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342542,2016,30,Veracruz de Ignacio de la Llave,30012,Amatitlán,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342640,2016,30,Veracruz de Ignacio de la Llave,30013,Naranjos Amatlán,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342738,2016,30,Veracruz de Ignacio de la Llave,30014,Amatlán de los Reyes,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342836,2016,30,Veracruz de Ignacio de la Llave,30015,Angel R. Cabada,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342934,2016,30,Veracruz de Ignacio de la Llave,30016,La Antigua,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343032,2016,30,Veracruz de Ignacio de la Llave,30017,Apazapan,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343130,2016,30,Veracruz de Ignacio de la Llave,30018,Aquila,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343228,2016,30,Veracruz de Ignacio de la Llave,30019,Astacinga,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343326,2016,30,Veracruz de Ignacio de la Llave,30020,Atlahuilco,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343424,2016,30,Veracruz de Ignacio de la Llave,30021,Atoyac,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343522,2016,30,Veracruz de Ignacio de la Llave,30022,Atzacan,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343620,2016,30,Veracruz de Ignacio de la Llave,30023,Atzalan,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343718,2016,30,Veracruz de Ignacio de la Llave,30024,Tlaltetela,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343816,2016,30,Veracruz de Ignacio de la Llave,30025,Ayahualulco,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343914,2016,30,Veracruz de Ignacio de la Llave,30026,Banderilla,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344012,2016,30,Veracruz de Ignacio de la Llave,30027,Benito Juárez,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344110,2016,30,Veracruz de Ignacio de la Llave,30028,Boca del Río,Abuso sexual,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
344208,2016,30,Veracruz de Ignacio de la Llave,30029,Calcahualco,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344306,2016,30,Veracruz de Ignacio de la Llave,30030,Camerino Z. Mendoza,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344404,2016,30,Veracruz de Ignacio de la Llave,30031,Carrillo Puerto,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344502,2016,30,Veracruz de Ignacio de la Llave,30032,Catemaco,Abuso sexual,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344600,2016,30,Veracruz de Ignacio de la Llave,30033,Cazones de Herrera,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344698,2016,30,Veracruz de Ignacio de la Llave,30034,Cerro Azul,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344796,2016,30,Veracruz de Ignacio de la Llave,30035,Citlaltépetl,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344894,2016,30,Veracruz de Ignacio de la Llave,30036,Coacoatzintla,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344992,2016,30,Veracruz de Ignacio de la Llave,30037,Coahuitlán,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345090,2016,30,Veracruz de Ignacio de la Llave,30038,Coatepec,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345188,2016,30,Veracruz de Ignacio de la Llave,30039,Coatzacoalcos,Abuso sexual,1,0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
345286,2016,30,Veracruz de Ignacio de la Llave,30040,Coatzintla,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345384,2016,30,Veracruz de Ignacio de la Llave,30041,Coetzala,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345482,2016,30,Veracruz de Ignacio de la Llave,30042,Colipa,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345580,2016,30,Veracruz de Ignacio de la Llave,30043,Comapa,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345678,2016,30,Veracruz de Ignacio de la Llave,30044,Córdoba,Abuso sexual,0,1,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
345776,2016,30,Veracruz de Ignacio de la Llave,30045,Cosamaloapan de Carpio,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345874,2016,30,Veracruz de Ignacio de la Llave,30046,Cosautlán de Carvajal,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345972,2016,30,Veracruz de Ignacio de la Llave,30047,Coscomatepec,Abuso sexual,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346070,2016,30,Veracruz de Ignacio de la Llave,30048,Cosoleacaque,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346168,2016,30,Veracruz de Ignacio de la Llave,30049,Cotaxtla,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346266,2016,30,Veracruz de Ignacio de la Llave,30050,Coxquihui,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346364,2016,30,Veracruz de Ignacio de la Llave,30051,Coyutla,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346462,2016,30,Veracruz de Ignacio de la Llave,30052,Cuichapa,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346560,2016,30,Veracruz de Ignacio de la Llave,30053,Cuitláhuac,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346658,2016,30,Veracruz de Ignacio de la Llave,30054,Chacaltianguis,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346756,2016,30,Veracruz de Ignacio de la Llave,30055,Chalma,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346854,2016,30,Veracruz de Ignacio de la Llave,30056,Chiconamel,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346952,2016,30,Veracruz de Ignacio de la Llave,30057,Chiconquiaco,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347050,2016,30,Veracruz de Ignacio de la Llave,30058,Chicontepec,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347148,2016,30,Veracruz de Ignacio de la Llave,30059,Chinameca,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347246,2016,30,Veracruz de Ignacio de la Llave,30060,Chinampa de Gorostiza,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347344,2016,30,Veracruz de Ignacio de la Llave,30061,Las Choapas,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
347442,2016,30,Veracruz de Ignacio de la Llave,30062,Chocamán,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347540,2016,30,Veracruz de Ignacio de la Llave,30063,Chontla,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347638,2016,30,Veracruz de Ignacio de la Llave,30064,Chumatlán,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347736,2016,30,Veracruz de Ignacio de la Llave,30065,Emiliano Zapata,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347834,2016,30,Veracruz de Ignacio de la Llave,30066,Espinal,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347932,2016,30,Veracruz de Ignacio de la Llave,30067,Filomeno Mata,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348030,2016,30,Veracruz de Ignacio de la Llave,30068,Fortín,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348128,2016,30,Veracruz de Ignacio de la Llave,30069,Gutiérrez Zamora,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348226,2016,30,Veracruz de Ignacio de la Llave,30070,Hidalgotitlán,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348324,2016,30,Veracruz de Ignacio de la Llave,30071,Huatusco,Abuso sexual,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348422,2016,30,Veracruz de Ignacio de la Llave,30072,Huayacocotla,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348520,2016,30,Veracruz de Ignacio de la Llave,30073,Hueyapan de Ocampo,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348618,2016,30,Veracruz de Ignacio de la Llave,30074,Huiloapan de Cuauhtémoc,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348716,2016,30,Veracruz de Ignacio de la Llave,30075,Ignacio de la Llave,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348814,2016,30,Veracruz de Ignacio de la Llave,30076,Ilamatlán,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348912,2016,30,Veracruz de Ignacio de la Llave,30077,Isla,Abuso sexual,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349010,2016,30,Veracruz de Ignacio de la Llave,30078,Ixcatepec,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349108,2016,30,Veracruz de Ignacio de la Llave,30079,Ixhuacán de los Reyes,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349206,2016,30,Veracruz de Ignacio de la Llave,30080,Ixhuatlán del Café,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349304,2016,30,Veracruz de Ignacio de la Llave,30081,Ixhuatlancillo,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349402,2016,30,Veracruz de Ignacio de la Llave,30082,Ixhuatlán del Sureste,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349500,2016,30,Veracruz de Ignacio de la Llave,30083,Ixhuatlán de Madero,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349598,2016,30,Veracruz de Ignacio de la Llave,30084,Ixmatlahuacan,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349696,2016,30,Veracruz de Ignacio de la Llave,30085,Ixtaczoquitlán,Abuso sexual,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349794,2016,30,Veracruz de Ignacio de la Llave,30086,Jalacingo,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
349892,2016,30,Veracruz de Ignacio de la Llave,30087,Xalapa,Abuso sexual,0,0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
349990,2016,30,Veracruz de Ignacio de la Llave,30088,Jalcomulco,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350088,2016,30,Veracruz de Ignacio de la Llave,30089,Jáltipan,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350186,2016,30,Veracruz de Ignacio de la Llave,30090,Jamapa,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350284,2016,30,Veracruz de Ignacio de la Llave,30091,Jesús Carranza,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350382,2016,30,Veracruz de Ignacio de la Llave,30092,Xico,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350480,2016,30,Veracruz de Ignacio de la Llave,30093,Jilotepec,Abuso sexual,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
